anio_mes,SOURCES,ID_ANIME,Acumulado
2009-05-01,Card game,0.0,42.0
2009-05-01,Digital manga,0.0,5.0
2009-05-01,Game,0.0,449.0
2009-05-01,Light novel,1.0,475.0
2009-05-01,Manga,5.0,2199.0
2009-05-01,Music,1.0,112.0
2009-05-01,Novel,1.0,185.0
2009-05-01,Original,3.0,1613.0
2009-05-01,Other,0.0,152.0
2009-05-01,Picture book,0.0,49.0
2009-05-01,Radio,0.0,5.0
2009-05-01,Unknown,7.0,2357.0
2009-05-01,Visual novel,3.0,709.0
2009-05-01,Web manga,0.0,78.0
2010-05-01,4-koma manga,0.0,184.0
2010-05-01,Book,0.0,56.0
2010-05-01,Card game,0.0,42.0
2010-05-01,Digital manga,0.0,5.0
2010-05-01,Game,0.0,449.0
2010-05-01,Light novel,1.0,476.0
2010-05-01,Manga,3.0,2202.0
2010-05-01,Music,0.0,112.0
2010-05-01,Novel,0.0,185.0
2010-05-01,Original,6.0,1619.0
2010-05-01,Other,1.0,153.0
2010-05-01,Picture book,0.0,49.0
2010-05-01,Radio,0.0,5.0
2010-05-01,Unknown,2.0,2359.0
2010-05-01,Visual novel,2.0,711.0
2010-05-01,Web manga,1.0,79.0
2010-06-01,4-koma manga,0.0,184.0
2010-06-01,Book,0.0,56.0
2010-06-01,Card game,0.0,42.0
2010-06-01,Digital manga,0.0,5.0
2010-06-01,Game,0.0,449.0
2010-06-01,Light novel,1.0,477.0
2010-06-01,Manga,5.0,2207.0
2010-06-01,Music,0.0,112.0
2010-06-01,Novel,1.0,186.0
2010-06-01,Original,4.0,1623.0
2010-06-01,Other,0.0,153.0
2010-06-01,Picture book,0.0,49.0
2010-06-01,Radio,0.0,5.0
2010-06-01,Unknown,11.0,2370.0
2010-06-01,Visual novel,6.0,717.0
2010-06-01,Web manga,1.0,80.0
2012-12-01,4-koma manga,0.0,184.0
2012-12-01,Book,0.0,56.0
2012-12-01,Card game,0.0,42.0
2012-12-01,Digital manga,0.0,5.0
2012-12-01,Game,0.0,449.0
2012-12-01,Light novel,1.0,478.0
2012-12-01,Manga,13.0,2220.0
2012-12-01,Music,1.0,113.0
2012-12-01,Novel,0.0,186.0
2012-12-01,Original,11.0,1634.0
2012-12-01,Other,1.0,154.0
2012-12-01,Picture book,0.0,49.0
2012-12-01,Radio,0.0,5.0
2012-12-01,Unknown,13.0,2383.0
2012-12-01,Visual novel,4.0,721.0
2012-12-01,Web manga,0.0,80.0
2013-06-01,4-koma manga,0.0,184.0
2013-06-01,Book,0.0,56.0
2013-06-01,Card game,0.0,42.0
2013-06-01,Digital manga,0.0,5.0
2013-06-01,Game,0.0,449.0
2013-06-01,Light novel,3.0,481.0
2013-06-01,Manga,9.0,2229.0
2013-06-01,Music,1.0,114.0
2013-06-01,Novel,0.0,186.0
2013-06-01,Original,2.0,1636.0
2013-06-01,Other,0.0,154.0
2013-06-01,Picture book,1.0,50.0
2013-06-01,Radio,0.0,5.0
2013-06-01,Unknown,18.0,2401.0
2013-06-01,Visual novel,1.0,722.0
2013-06-01,Web manga,1.0,81.0
2013-08-01,4-koma manga,0.0,184.0
2013-08-01,Book,0.0,56.0
2013-08-01,Card game,0.0,42.0
2013-08-01,Digital manga,0.0,5.0
2013-08-01,Game,0.0,449.0
2013-08-01,Light novel,2.0,483.0
2013-08-01,Manga,15.0,2244.0
2013-08-01,Music,2.0,116.0
2013-08-01,Novel,1.0,187.0
2013-08-01,Original,9.0,1645.0
2013-08-01,Other,0.0,154.0
2013-08-01,Picture book,0.0,50.0
2013-08-01,Radio,1.0,6.0
2013-08-01,Unknown,6.0,2407.0
2013-08-01,Visual novel,5.0,727.0
2013-08-01,Web manga,0.0,81.0
2015-11-01,4-koma manga,0.0,184.0
2015-11-01,Book,0.0,56.0
2015-11-01,Card game,0.0,42.0
2015-11-01,Digital manga,0.0,5.0
2015-11-01,Game,0.0,449.0
2015-11-01,Light novel,1.0,484.0
2015-11-01,Manga,5.0,2249.0
2015-11-01,Music,0.0,116.0
2015-11-01,Novel,1.0,188.0
2015-11-01,Original,17.0,1662.0
2015-11-01,Other,1.0,155.0
2015-11-01,Picture book,0.0,50.0
2015-11-01,Radio,0.0,6.0
2015-11-01,Unknown,0.0,2407.0
2015-11-01,Visual novel,1.0,728.0
2015-11-01,Web manga,4.0,85.0
2017-06-01,4-koma manga,0.0,184.0
2017-06-01,Book,0.0,56.0
2017-06-01,Card game,0.0,42.0
2017-06-01,Digital manga,0.0,5.0
2017-06-01,Game,0.0,449.0
2017-06-01,Light novel,1.0,485.0
2017-06-01,Manga,0.0,2249.0
2017-06-01,Music,0.0,116.0
2017-06-01,Novel,0.0,188.0
2017-06-01,Original,1.0,1663.0
2017-06-01,Other,0.0,155.0
2017-06-01,Picture book,0.0,50.0
2017-06-01,Radio,0.0,6.0
2017-06-01,Unknown,0.0,2407.0
2017-06-01,Visual novel,0.0,728.0
2017-06-01,Web manga,0.0,85.0
2017-10-01,4-koma manga,0.0,184.0
2017-10-01,Book,0.0,56.0
2017-10-01,Card game,0.0,42.0
2017-10-01,Digital manga,0.0,5.0
2017-10-01,Game,0.0,449.0
2017-10-01,Light novel,1.0,486.0
2017-10-01,Manga,2.0,2251.0
2017-10-01,Music,1.0,117.0
2017-10-01,Novel,0.0,188.0
2017-10-01,Original,2.0,1665.0
2017-10-01,Other,0.0,155.0
2017-10-01,Picture book,0.0,50.0
2017-10-01,Radio,0.0,6.0
2017-10-01,Unknown,0.0,2407.0
2017-10-01,Visual novel,3.0,731.0
2017-10-01,Web manga,0.0,85.0
1933-06-01,4-koma manga,0.0,184.0
1933-06-01,Book,0.0,56.0
1933-06-01,Card game,0.0,42.0
1933-06-01,Digital manga,0.0,5.0
1933-06-01,Game,0.0,449.0
1933-06-01,Light novel,0.0,486.0
1933-06-01,Manga,2.0,2253.0
1933-06-01,Music,0.0,117.0
1933-06-01,Novel,0.0,188.0
1933-06-01,Original,0.0,1665.0
1933-06-01,Other,0.0,155.0
1933-06-01,Picture book,0.0,50.0
1933-06-01,Radio,0.0,6.0
1933-06-01,Unknown,0.0,2407.0
1933-06-01,Visual novel,0.0,731.0
1933-06-01,Web manga,0.0,85.0
1934-03-01,4-koma manga,0.0,184.0
1934-03-01,Book,0.0,56.0
1934-03-01,Card game,0.0,42.0
1934-03-01,Digital manga,0.0,5.0
1934-03-01,Game,0.0,449.0
1934-03-01,Light novel,0.0,486.0
1934-03-01,Manga,1.0,2254.0
1934-03-01,Music,0.0,117.0
1934-03-01,Novel,0.0,188.0
1934-03-01,Original,1.0,1666.0
1934-03-01,Other,0.0,155.0
1934-03-01,Picture book,0.0,50.0
1934-03-01,Radio,0.0,6.0
1934-03-01,Unknown,0.0,2407.0
1934-03-01,Visual novel,0.0,731.0
1934-03-01,Web manga,0.0,85.0
1963-01-01,4-koma manga,0.0,184.0
1963-01-01,Book,0.0,56.0
1963-01-01,Card game,0.0,42.0
1963-01-01,Digital manga,0.0,5.0
1963-01-01,Game,0.0,449.0
1963-01-01,Light novel,0.0,486.0
1963-01-01,Manga,1.0,2255.0
1963-01-01,Music,0.0,117.0
1963-01-01,Novel,0.0,188.0
1963-01-01,Original,0.0,1666.0
1963-01-01,Other,0.0,155.0
1963-01-01,Picture book,0.0,50.0
1963-01-01,Radio,0.0,6.0
1963-01-01,Unknown,0.0,2407.0
1963-01-01,Visual novel,0.0,731.0
1963-01-01,Web manga,0.0,85.0
1963-10-01,4-koma manga,0.0,184.0
1963-10-01,Book,0.0,56.0
1963-10-01,Card game,0.0,42.0
1963-10-01,Digital manga,0.0,5.0
1963-10-01,Game,0.0,449.0
1963-10-01,Light novel,0.0,486.0
1963-10-01,Manga,1.0,2256.0
1963-10-01,Music,0.0,117.0
1963-10-01,Novel,0.0,188.0
1963-10-01,Original,0.0,1666.0
1963-10-01,Other,0.0,155.0
1963-10-01,Picture book,0.0,50.0
1963-10-01,Radio,0.0,6.0
1963-10-01,Unknown,0.0,2407.0
1963-10-01,Visual novel,0.0,731.0
1963-10-01,Web manga,0.0,85.0
1963-11-01,4-koma manga,0.0,184.0
1963-11-01,Book,0.0,56.0
1963-11-01,Card game,0.0,42.0
1963-11-01,Digital manga,0.0,5.0
1963-11-01,Game,0.0,449.0
1963-11-01,Light novel,0.0,486.0
1963-11-01,Manga,1.0,2257.0
1963-11-01,Music,0.0,117.0
1963-11-01,Novel,0.0,188.0
1963-11-01,Original,0.0,1666.0
1963-11-01,Other,0.0,155.0
1963-11-01,Picture book,0.0,50.0
1963-11-01,Radio,0.0,6.0
1963-11-01,Unknown,1.0,2408.0
1963-11-01,Visual novel,0.0,731.0
1963-11-01,Web manga,0.0,85.0
1963-12-01,4-koma manga,0.0,184.0
1963-12-01,Book,0.0,56.0
1963-12-01,Card game,0.0,42.0
1963-12-01,Digital manga,0.0,5.0
1963-12-01,Game,0.0,449.0
1963-12-01,Light novel,0.0,486.0
1963-12-01,Manga,1.0,2258.0
1963-12-01,Music,0.0,117.0
1963-12-01,Novel,0.0,188.0
1963-12-01,Original,0.0,1666.0
1963-12-01,Other,0.0,155.0
1963-12-01,Picture book,0.0,50.0
1963-12-01,Radio,0.0,6.0
1963-12-01,Unknown,2.0,2410.0
1963-12-01,Visual novel,0.0,731.0
1963-12-01,Web manga,0.0,85.0
1964-01-01,4-koma manga,0.0,184.0
1964-01-01,Book,0.0,56.0
1964-01-01,Card game,0.0,42.0
1964-01-01,Digital manga,0.0,5.0
1964-01-01,Game,0.0,449.0
1964-01-01,Light novel,0.0,486.0
1964-01-01,Manga,1.0,2259.0
1964-01-01,Music,0.0,117.0
1964-01-01,Novel,1.0,189.0
1964-01-01,Original,0.0,1666.0
1964-01-01,Other,0.0,155.0
1964-01-01,Picture book,0.0,50.0
1964-01-01,Radio,0.0,6.0
1964-01-01,Unknown,1.0,2411.0
1964-01-01,Visual novel,0.0,731.0
1964-01-01,Web manga,0.0,85.0
1964-03-01,4-koma manga,0.0,184.0
1964-03-01,Book,0.0,56.0
1964-03-01,Card game,0.0,42.0
1964-03-01,Digital manga,0.0,5.0
1964-03-01,Game,0.0,449.0
1964-03-01,Light novel,0.0,486.0
1964-03-01,Manga,1.0,2260.0
1964-03-01,Music,0.0,117.0
1964-03-01,Novel,0.0,189.0
1964-03-01,Original,0.0,1666.0
1964-03-01,Other,0.0,155.0
1964-03-01,Picture book,0.0,50.0
1964-03-01,Radio,0.0,6.0
1964-03-01,Unknown,1.0,2412.0
1964-03-01,Visual novel,0.0,731.0
1964-03-01,Web manga,0.0,85.0
1965-10-01,4-koma manga,0.0,184.0
1965-10-01,Book,0.0,56.0
1965-10-01,Card game,0.0,42.0
1965-10-01,Digital manga,0.0,5.0
1965-10-01,Game,0.0,449.0
1965-10-01,Light novel,0.0,486.0
1965-10-01,Manga,1.0,2261.0
1965-10-01,Music,0.0,117.0
1965-10-01,Novel,0.0,189.0
1965-10-01,Original,1.0,1667.0
1965-10-01,Other,0.0,155.0
1965-10-01,Picture book,0.0,50.0
1965-10-01,Radio,0.0,6.0
1965-10-01,Unknown,1.0,2413.0
1965-10-01,Visual novel,0.0,731.0
1965-10-01,Web manga,0.0,85.0
1966-02-01,4-koma manga,0.0,184.0
1966-02-01,Book,0.0,56.0
1966-02-01,Card game,0.0,42.0
1966-02-01,Digital manga,0.0,5.0
1966-02-01,Game,0.0,449.0
1966-02-01,Light novel,0.0,486.0
1966-02-01,Manga,1.0,2262.0
1966-02-01,Music,1.0,118.0
1966-02-01,Novel,0.0,189.0
1966-02-01,Original,0.0,1667.0
1966-02-01,Other,0.0,155.0
1966-02-01,Picture book,0.0,50.0
1966-02-01,Radio,0.0,6.0
1966-02-01,Unknown,0.0,2413.0
1966-02-01,Visual novel,0.0,731.0
1966-02-01,Web manga,0.0,85.0
1966-07-01,4-koma manga,0.0,184.0
1966-07-01,Book,0.0,56.0
1966-07-01,Card game,0.0,42.0
1966-07-01,Digital manga,0.0,5.0
1966-07-01,Game,0.0,449.0
1966-07-01,Light novel,0.0,486.0
1966-07-01,Manga,1.0,2263.0
1966-07-01,Music,0.0,118.0
1966-07-01,Novel,0.0,189.0
1966-07-01,Original,1.0,1668.0
1966-07-01,Other,0.0,155.0
1966-07-01,Picture book,0.0,50.0
1966-07-01,Radio,0.0,6.0
1966-07-01,Unknown,1.0,2414.0
1966-07-01,Visual novel,0.0,731.0
1966-07-01,Web manga,0.0,85.0
1966-10-01,4-koma manga,0.0,184.0
1966-10-01,Book,0.0,56.0
1966-10-01,Card game,0.0,42.0
1966-10-01,Digital manga,0.0,5.0
1966-10-01,Game,0.0,449.0
1966-10-01,Light novel,0.0,486.0
1966-10-01,Manga,1.0,2264.0
1966-10-01,Music,0.0,118.0
1966-10-01,Novel,0.0,189.0
1966-10-01,Original,0.0,1668.0
1966-10-01,Other,0.0,155.0
1966-10-01,Picture book,0.0,50.0
1966-10-01,Radio,0.0,6.0
1966-10-01,Unknown,2.0,2416.0
1966-10-01,Visual novel,0.0,731.0
1966-10-01,Web manga,0.0,85.0
1967-04-01,4-koma manga,0.0,184.0
1967-04-01,Book,0.0,56.0
1967-04-01,Card game,0.0,42.0
1967-04-01,Digital manga,0.0,5.0
1967-04-01,Game,0.0,449.0
1967-04-01,Light novel,0.0,486.0
1967-04-01,Manga,2.0,2266.0
1967-04-01,Music,0.0,118.0
1967-04-01,Novel,1.0,190.0
1967-04-01,Original,0.0,1668.0
1967-04-01,Other,0.0,155.0
1967-04-01,Picture book,0.0,50.0
1967-04-01,Radio,0.0,6.0
1967-04-01,Unknown,4.0,2420.0
1967-04-01,Visual novel,0.0,731.0
1967-04-01,Web manga,0.0,85.0
1968-01-01,4-koma manga,0.0,184.0
1968-01-01,Book,0.0,56.0
1968-01-01,Card game,0.0,42.0
1968-01-01,Digital manga,0.0,5.0
1968-01-01,Game,0.0,449.0
1968-01-01,Light novel,0.0,486.0
1968-01-01,Manga,1.0,2267.0
1968-01-01,Music,0.0,118.0
1968-01-01,Novel,0.0,190.0
1968-01-01,Original,1.0,1669.0
1968-01-01,Other,0.0,155.0
1968-01-01,Picture book,0.0,50.0
1968-01-01,Radio,0.0,6.0
1968-01-01,Unknown,0.0,2420.0
1968-01-01,Visual novel,0.0,731.0
1968-01-01,Web manga,0.0,85.0
1968-04-01,4-koma manga,0.0,184.0
1968-04-01,Book,0.0,56.0
1968-04-01,Card game,0.0,42.0
1968-04-01,Digital manga,0.0,5.0
1968-04-01,Game,0.0,449.0
1968-04-01,Light novel,0.0,486.0
1968-04-01,Manga,1.0,2268.0
1968-04-01,Music,0.0,118.0
1968-04-01,Novel,0.0,190.0
1968-04-01,Original,0.0,1669.0
1968-04-01,Other,0.0,155.0
1968-04-01,Picture book,0.0,50.0
1968-04-01,Radio,0.0,6.0
1968-04-01,Unknown,4.0,2424.0
1968-04-01,Visual novel,0.0,731.0
1968-04-01,Web manga,0.0,85.0
1968-09-01,4-koma manga,0.0,184.0
1968-09-01,Book,0.0,56.0
1968-09-01,Card game,0.0,42.0
1968-09-01,Digital manga,0.0,5.0
1968-09-01,Game,0.0,449.0
1968-09-01,Light novel,0.0,486.0
1968-09-01,Manga,1.0,2269.0
1968-09-01,Music,0.0,118.0
1968-09-01,Novel,0.0,190.0
1968-09-01,Original,0.0,1669.0
1968-09-01,Other,0.0,155.0
1968-09-01,Picture book,0.0,50.0
1968-09-01,Radio,0.0,6.0
1968-09-01,Unknown,1.0,2425.0
1968-09-01,Visual novel,0.0,731.0
1968-09-01,Web manga,0.0,85.0
1968-10-01,4-koma manga,0.0,184.0
1968-10-01,Book,0.0,56.0
1968-10-01,Card game,0.0,42.0
1968-10-01,Digital manga,0.0,5.0
1968-10-01,Game,0.0,449.0
1968-10-01,Light novel,0.0,486.0
1968-10-01,Manga,1.0,2270.0
1968-10-01,Music,0.0,118.0
1968-10-01,Novel,0.0,190.0
1968-10-01,Original,2.0,1671.0
1968-10-01,Other,0.0,155.0
1968-10-01,Picture book,0.0,50.0
1968-10-01,Radio,0.0,6.0
1968-10-01,Unknown,4.0,2429.0
1968-10-01,Visual novel,0.0,731.0
1968-10-01,Web manga,0.0,85.0
1969-04-01,4-koma manga,0.0,184.0
1969-04-01,Book,0.0,56.0
1969-04-01,Card game,0.0,42.0
1969-04-01,Digital manga,0.0,5.0
1969-04-01,Game,0.0,449.0
1969-04-01,Light novel,0.0,486.0
1969-04-01,Manga,4.0,2274.0
1969-04-01,Music,1.0,119.0
1969-04-01,Novel,0.0,190.0
1969-04-01,Original,1.0,1672.0
1969-04-01,Other,0.0,155.0
1969-04-01,Picture book,0.0,50.0
1969-04-01,Radio,0.0,6.0
1969-04-01,Unknown,1.0,2430.0
1969-04-01,Visual novel,0.0,731.0
1969-04-01,Web manga,0.0,85.0
1969-12-01,4-koma manga,0.0,184.0
1969-12-01,Book,0.0,56.0
1969-12-01,Card game,0.0,42.0
1969-12-01,Digital manga,0.0,5.0
1969-12-01,Game,0.0,449.0
1969-12-01,Light novel,0.0,486.0
1969-12-01,Manga,1.0,2275.0
1969-12-01,Music,0.0,119.0
1969-12-01,Novel,0.0,190.0
1969-12-01,Original,0.0,1672.0
1969-12-01,Other,0.0,155.0
1969-12-01,Picture book,0.0,50.0
1969-12-01,Radio,0.0,6.0
1969-12-01,Unknown,1.0,2431.0
1969-12-01,Visual novel,0.0,731.0
1969-12-01,Web manga,0.0,85.0
1970-03-01,4-koma manga,0.0,184.0
1970-03-01,Book,0.0,56.0
1970-03-01,Card game,0.0,42.0
1970-03-01,Digital manga,0.0,5.0
1970-03-01,Game,0.0,449.0
1970-03-01,Light novel,0.0,486.0
1970-03-01,Manga,1.0,2276.0
1970-03-01,Music,0.0,119.0
1970-03-01,Novel,0.0,190.0
1970-03-01,Original,0.0,1672.0
1970-03-01,Other,0.0,155.0
1970-03-01,Picture book,1.0,51.0
1970-03-01,Radio,0.0,6.0
1970-03-01,Unknown,7.0,2438.0
1970-03-01,Visual novel,0.0,731.0
1970-03-01,Web manga,0.0,85.0
1970-04-01,4-koma manga,0.0,184.0
1970-04-01,Book,0.0,56.0
1970-04-01,Card game,0.0,42.0
1970-04-01,Digital manga,0.0,5.0
1970-04-01,Game,0.0,449.0
1970-04-01,Light novel,0.0,486.0
1970-04-01,Manga,1.0,2277.0
1970-04-01,Music,0.0,119.0
1970-04-01,Novel,0.0,190.0
1970-04-01,Original,1.0,1673.0
1970-04-01,Other,0.0,155.0
1970-04-01,Picture book,0.0,51.0
1970-04-01,Radio,0.0,6.0
1970-04-01,Unknown,3.0,2441.0
1970-04-01,Visual novel,0.0,731.0
1970-04-01,Web manga,0.0,85.0
1970-07-01,4-koma manga,0.0,184.0
1970-07-01,Book,0.0,56.0
1970-07-01,Card game,0.0,42.0
1970-07-01,Digital manga,0.0,5.0
1970-07-01,Game,0.0,449.0
1970-07-01,Light novel,0.0,486.0
1970-07-01,Manga,1.0,2278.0
1970-07-01,Music,0.0,119.0
1970-07-01,Novel,0.0,190.0
1970-07-01,Original,0.0,1673.0
1970-07-01,Other,0.0,155.0
1970-07-01,Picture book,0.0,51.0
1970-07-01,Radio,0.0,6.0
1970-07-01,Unknown,1.0,2442.0
1970-07-01,Visual novel,0.0,731.0
1970-07-01,Web manga,0.0,85.0
1970-10-01,4-koma manga,0.0,184.0
1970-10-01,Book,0.0,56.0
1970-10-01,Card game,0.0,42.0
1970-10-01,Digital manga,0.0,5.0
1970-10-01,Game,0.0,449.0
1970-10-01,Light novel,0.0,486.0
1970-10-01,Manga,1.0,2279.0
1970-10-01,Music,1.0,120.0
1970-10-01,Novel,0.0,190.0
1970-10-01,Original,0.0,1673.0
1970-10-01,Other,0.0,155.0
1970-10-01,Picture book,0.0,51.0
1970-10-01,Radio,0.0,6.0
1970-10-01,Unknown,3.0,2445.0
1970-10-01,Visual novel,0.0,731.0
1970-10-01,Web manga,0.0,85.0
1971-10-01,4-koma manga,0.0,184.0
1971-10-01,Book,0.0,56.0
1971-10-01,Card game,0.0,42.0
1971-10-01,Digital manga,0.0,5.0
1971-10-01,Game,0.0,449.0
1971-10-01,Light novel,0.0,486.0
1971-10-01,Manga,5.0,2284.0
1971-10-01,Music,0.0,120.0
1971-10-01,Novel,0.0,190.0
1971-10-01,Original,0.0,1673.0
1971-10-01,Other,0.0,155.0
1971-10-01,Picture book,0.0,51.0
1971-10-01,Radio,0.0,6.0
1971-10-01,Unknown,4.0,2449.0
1971-10-01,Visual novel,0.0,731.0
1971-10-01,Web manga,0.0,85.0
1972-04-01,4-koma manga,0.0,184.0
1972-04-01,Book,0.0,56.0
1972-04-01,Card game,0.0,42.0
1972-04-01,Digital manga,0.0,5.0
1972-04-01,Game,0.0,449.0
1972-04-01,Light novel,0.0,486.0
1972-04-01,Manga,1.0,2285.0
1972-04-01,Music,0.0,120.0
1972-04-01,Novel,0.0,190.0
1972-04-01,Original,0.0,1673.0
1972-04-01,Other,0.0,155.0
1972-04-01,Picture book,0.0,51.0
1972-04-01,Radio,0.0,6.0
1972-04-01,Unknown,3.0,2452.0
1972-04-01,Visual novel,0.0,731.0
1972-04-01,Web manga,0.0,85.0
1972-07-01,4-koma manga,0.0,184.0
1972-07-01,Book,0.0,56.0
1972-07-01,Card game,0.0,42.0
1972-07-01,Digital manga,0.0,5.0
1972-07-01,Game,0.0,449.0
1972-07-01,Light novel,0.0,486.0
1972-07-01,Manga,1.0,2286.0
1972-07-01,Music,0.0,120.0
1972-07-01,Novel,0.0,190.0
1972-07-01,Original,0.0,1673.0
1972-07-01,Other,0.0,155.0
1972-07-01,Picture book,0.0,51.0
1972-07-01,Radio,0.0,6.0
1972-07-01,Unknown,1.0,2453.0
1972-07-01,Visual novel,0.0,731.0
1972-07-01,Web manga,0.0,85.0
1972-08-01,4-koma manga,0.0,184.0
1972-08-01,Book,0.0,56.0
1972-08-01,Card game,0.0,42.0
1972-08-01,Digital manga,0.0,5.0
1972-08-01,Game,0.0,449.0
1972-08-01,Light novel,0.0,486.0
1972-08-01,Manga,1.0,2287.0
1972-08-01,Music,0.0,120.0
1972-08-01,Novel,0.0,190.0
1972-08-01,Original,0.0,1673.0
1972-08-01,Other,0.0,155.0
1972-08-01,Picture book,0.0,51.0
1972-08-01,Radio,0.0,6.0
1972-08-01,Unknown,0.0,2453.0
1972-08-01,Visual novel,0.0,731.0
1972-08-01,Web manga,0.0,85.0
1972-10-01,4-koma manga,0.0,184.0
1972-10-01,Book,0.0,56.0
1972-10-01,Card game,0.0,42.0
1972-10-01,Digital manga,0.0,5.0
1972-10-01,Game,0.0,449.0
1972-10-01,Light novel,0.0,486.0
1972-10-01,Manga,1.0,2288.0
1972-10-01,Music,0.0,120.0
1972-10-01,Novel,0.0,190.0
1972-10-01,Original,2.0,1675.0
1972-10-01,Other,0.0,155.0
1972-10-01,Picture book,0.0,51.0
1972-10-01,Radio,0.0,6.0
1972-10-01,Unknown,3.0,2456.0
1972-10-01,Visual novel,0.0,731.0
1972-10-01,Web manga,0.0,85.0
1972-12-01,4-koma manga,0.0,184.0
1972-12-01,Book,0.0,56.0
1972-12-01,Card game,0.0,42.0
1972-12-01,Digital manga,0.0,5.0
1972-12-01,Game,0.0,449.0
1972-12-01,Light novel,0.0,486.0
1972-12-01,Manga,1.0,2289.0
1972-12-01,Music,0.0,120.0
1972-12-01,Novel,0.0,190.0
1972-12-01,Original,1.0,1676.0
1972-12-01,Other,0.0,155.0
1972-12-01,Picture book,0.0,51.0
1972-12-01,Radio,0.0,6.0
1972-12-01,Unknown,0.0,2456.0
1972-12-01,Visual novel,0.0,731.0
1972-12-01,Web manga,0.0,85.0
1973-03-01,4-koma manga,0.0,184.0
1973-03-01,Book,0.0,56.0
1973-03-01,Card game,0.0,42.0
1973-03-01,Digital manga,0.0,5.0
1973-03-01,Game,0.0,449.0
1973-03-01,Light novel,0.0,486.0
1973-03-01,Manga,1.0,2290.0
1973-03-01,Music,0.0,120.0
1973-03-01,Novel,0.0,190.0
1973-03-01,Original,1.0,1677.0
1973-03-01,Other,0.0,155.0
1973-03-01,Picture book,0.0,51.0
1973-03-01,Radio,0.0,6.0
1973-03-01,Unknown,0.0,2456.0
1973-03-01,Visual novel,0.0,731.0
1973-03-01,Web manga,0.0,85.0
1973-04-01,4-koma manga,0.0,184.0
1973-04-01,Book,0.0,56.0
1973-04-01,Card game,0.0,42.0
1973-04-01,Digital manga,0.0,5.0
1973-04-01,Game,0.0,449.0
1973-04-01,Light novel,0.0,486.0
1973-04-01,Manga,2.0,2292.0
1973-04-01,Music,0.0,120.0
1973-04-01,Novel,0.0,190.0
1973-04-01,Original,0.0,1677.0
1973-04-01,Other,0.0,155.0
1973-04-01,Picture book,0.0,51.0
1973-04-01,Radio,0.0,6.0
1973-04-01,Unknown,2.0,2458.0
1973-04-01,Visual novel,0.0,731.0
1973-04-01,Web manga,0.0,85.0
1973-10-01,4-koma manga,0.0,184.0
1973-10-01,Book,0.0,56.0
1973-10-01,Card game,0.0,42.0
1973-10-01,Digital manga,0.0,5.0
1973-10-01,Game,0.0,449.0
1973-10-01,Light novel,0.0,486.0
1973-10-01,Manga,4.0,2296.0
1973-10-01,Music,0.0,120.0
1973-10-01,Novel,0.0,190.0
1973-10-01,Original,3.0,1680.0
1973-10-01,Other,0.0,155.0
1973-10-01,Picture book,0.0,51.0
1973-10-01,Radio,0.0,6.0
1973-10-01,Unknown,2.0,2460.0
1973-10-01,Visual novel,0.0,731.0
1973-10-01,Web manga,0.0,85.0
1974-02-01,4-koma manga,0.0,184.0
1974-02-01,Book,0.0,56.0
1974-02-01,Card game,0.0,42.0
1974-02-01,Digital manga,0.0,5.0
1974-02-01,Game,0.0,449.0
1974-02-01,Light novel,0.0,486.0
1974-02-01,Manga,1.0,2297.0
1974-02-01,Music,0.0,120.0
1974-02-01,Novel,0.0,190.0
1974-02-01,Original,0.0,1680.0
1974-02-01,Other,0.0,155.0
1974-02-01,Picture book,0.0,51.0
1974-02-01,Radio,0.0,6.0
1974-02-01,Unknown,0.0,2460.0
1974-02-01,Visual novel,0.0,731.0
1974-02-01,Web manga,0.0,85.0
1974-04-01,4-koma manga,0.0,184.0
1974-04-01,Book,0.0,56.0
1974-04-01,Card game,0.0,42.0
1974-04-01,Digital manga,0.0,5.0
1974-04-01,Game,0.0,449.0
1974-04-01,Light novel,0.0,486.0
1974-04-01,Manga,1.0,2298.0
1974-04-01,Music,0.0,120.0
1974-04-01,Novel,0.0,190.0
1974-04-01,Original,2.0,1682.0
1974-04-01,Other,0.0,155.0
1974-04-01,Picture book,0.0,51.0
1974-04-01,Radio,0.0,6.0
1974-04-01,Unknown,6.0,2466.0
1974-04-01,Visual novel,0.0,731.0
1974-04-01,Web manga,0.0,85.0
1974-09-01,4-koma manga,0.0,184.0
1974-09-01,Book,0.0,56.0
1974-09-01,Card game,0.0,42.0
1974-09-01,Digital manga,0.0,5.0
1974-09-01,Game,0.0,449.0
1974-09-01,Light novel,0.0,486.0
1974-09-01,Manga,1.0,2299.0
1974-09-01,Music,0.0,120.0
1974-09-01,Novel,0.0,190.0
1974-09-01,Original,1.0,1683.0
1974-09-01,Other,0.0,155.0
1974-09-01,Picture book,0.0,51.0
1974-09-01,Radio,0.0,6.0
1974-09-01,Unknown,0.0,2466.0
1974-09-01,Visual novel,0.0,731.0
1974-09-01,Web manga,0.0,85.0
1975-05-01,4-koma manga,0.0,184.0
1975-05-01,Book,0.0,56.0
1975-05-01,Card game,0.0,42.0
1975-05-01,Digital manga,0.0,5.0
1975-05-01,Game,0.0,449.0
1975-05-01,Light novel,0.0,486.0
1975-05-01,Manga,1.0,2300.0
1975-05-01,Music,0.0,120.0
1975-05-01,Novel,0.0,190.0
1975-05-01,Original,0.0,1683.0
1975-05-01,Other,0.0,155.0
1975-05-01,Picture book,0.0,51.0
